Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_EdgeFinder)
-19662.5,1974,44.6808510638298,-9.96073961499494,-21375,0.903108176364062,-93.944099378882,0,81
-37510,5078,45.0374163056321,-7.38676644348169,-39772.5,0.891834218854758,-94.8359774982618,0,82
-27005,2031,43.8700147710487,-13.2964057114722,-29435,0.810617483081454,-92.3484654184834,0,83
-33307.5,2843,43.6862469222652,-11.715617305663,-36340,0.843799094895303,-93.6656355455568,0,84
-36297.5,4443,44.3844249381049,-8.16959261760072,-39382.5,0.888840399957126,-92.6606675601506,0,85
-20437.5,4182,45.19368723099,-4.88701578192252,-26995,0.9362319518873,-76.4948067745859,0,86
-28257.5,3741,44.7741245656242,-7.55346164127239,-30887.5,0.896461384850733,-93.3206737120211,0,87
-26290,6463,45.0410026303574,-4.06777038527,-32115,0.931200073274931,-82.8814627994956,0,88
-20042.5,2031,44.2639094042344,-9.86829148202856,-23740,0.88960341503718,-85.2328301084414,0,89
-8595,1974,44.4275582573455,-4.35410334346505,-12397.5,0.939681035843992,-71.9849246231156,0,90
-35190,4739,43.827811774636,-7.42561721882254,-39315,0.906623768615874,-90.311818298473,0,91
-16955,3091,44.4839857651246,-5.48527984471045,-21565,0.919293610843359,-79.3680514921006,0,92
-26395,1974,44.7315096251266,-13.371327254306,-28015,0.868978183713484,-96.6938364319077,0,93
-48092.5,2293,43.5673789795028,-20.9736153510685,-52045,0.801227539032228,-93.0447400241838,0,94
-31995,2962,44.1931127616475,-10.8018230925051,-36192.5,0.894167555632737,-89.2406387281222,0,95
-36750,5078,44.3678613627412,-7.23710122095313,-38495,0.88094466761695,-95.6719817767654,0,96
-39922.5,4182,43.974175035868,-9.54626972740316,-44587.5,0.892261503170962,-90.2050499915269,0,97
-17237.5,1921,44.3519000520562,-8.97319104633003,-18775,0.893112375401119,-92.1421889616464,0,98
-27475,3385,44.0768094534712,-8.11669128508124,-30545,0.90112638549014,-90.6092835353286,0,99
-26337.5,6463,45.288565681572,-4.07511991335293,-33735,0.926458269343534,-78.760466507177,0,100
-43247.5,5924,44.4294395678596,-7.30038825118163,-47147.5,0.89916823557527,-92.138482023968,0,101
-18095,3091,44.0310579100615,-5.85409252669039,-22862.5,0.921392732248746,-79.9160870045269,0,102
-20575,2031,44.6085672082718,-10.1304775972427,-24765,0.904393485281476,-83.7318140197375,0,103
-36590,2369,43.7315322921064,-15.4453355846349,-39165,0.838063309766433,-93.7964624455268,0,104
440,2734,45.0621799561083,0.160936356986101,-14457.5,1.00213571497913,3.0844724851034,0,105
-16740,3949,45.4038997214485,-4.23904786021778,-21555,0.941167684400123,-78.8135593220339,0,106
-27615,1823,43.2254525507405,-15.148107515085,-31700,0.848500226303301,-88.0159362549801,0,107
-21025,2843,45.7263454097784,-7.39535701723532,-24007.5,0.869399798120972,-89.9465240641711,0,108
-30467.5,1579,43.5085497150095,-19.2954401519949,-34240,0.822209578829124,-90.2072538860104,0,109
-30475,2451,43.6148510811914,-12.4337005303958,-37927.5,0.881746924837996,-80.7338234320154,0,110
-33617.5,3741,44.8810478481689,-8.98623362737236,-36775,0.896839278864595,-92.1027397260274,0,111
-23050,2031,44.3131462333826,-11.3490891186608,-25947.5,0.849783309980775,-89.4537692830115,0,112
-13300,2091,44.8589191774271,-6.36059301769488,-18890,0.903444771135068,-71.1325043455007,0,113
8567.5,2451,45.4508363933089,3.49551203590371,-9857.5,1.05822784810127,91.1193831427812,0,114
-27307.5,5469,45.1636496617297,-4.99314317059792,-31962.5,0.921611264209439,-85.9604942157866,0,115
-18632.5,2154,44.5218198700093,-8.65018570102136,-25880,0.916960067742223,-73.0185167042226,0,116
-31780,3741,44.2395081529003,-8.4950547981823,-35567.5,0.894311511664644,-89.8311073422373,0,117
-48607.5,7109,44.6194964129976,-6.83745955830637,-52352.5,0.894500092243915,-92.8953655040612,0,118
-30095,3091,44.3545778065351,-9.73633128437399,-32985,0.902013772445342,-92.0336391437309,0,119
-19942.5,1777,44.7383230163196,-11.2225661226787,-23590,0.893917229639874,-84.970174691095,0,120
-25552.5,3554,44.4850872256612,-7.18978615644344,-28667.5,0.90580852063808,-90.2277542372881,0,121
-2070,2734,45.5376737381127,-0.757132406730066,-13607.5,0.98944967571769,-15.3731897512068,0,122
-48092.5,2293,43.5673789795028,-20.9736153510685,-52045,0.801227539032228,-93.0447400241838,0,123
-33345,3231,44.5063447848963,-10.3203342618384,-37792.5,0.900458972349715,-88.92,0,124
-26632.5,2293,42.6515481901439,-11.6146969036197,-30050,0.827274790842467,-89.7472620050548,0,125
-44497.5,3554,43.9786156443444,-12.520399549803,-46530,0.860508311193661,-96.3775178687459,0,126
-15792.5,3949,45.5558369207394,-3.9991136996708,-22262.5,0.949215766667471,-71.9804010938924,0,127
-38137.5,7109,44.7320298213532,-5.36467857645238,-43120,0.911814692348602,-88.7537817081685,0,128
