Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_RandomStratTypeTrades)
15927.791,307,64.8208469055375,51.8820553745928,-11902.33,1.24523150639879,143.012652044969,0,471
16243.159,188,68.0851063829787,86.3997819148936,-15965.047,1.26532799335006,113.534964554484,0,455
16359.972,112,65.1785714285714,146.071178571429,-18753.574,1.41392941666543,95.2842764075786,0,266
16490,80,71.25,206.125,-22090,1.52785736007298,86.2515364699113,0,365
16541.875,202,64.8514851485149,81.8904702970297,-13763.125,1.25457116200333,130.856323543953,0,398
16564.497,164,62.8048780487805,101.003030487805,-14344.917,1.32228254883604,128.581325714112,0,342
16733.611,311,63.0225080385852,53.8058231511254,-15767.862,1.18557586024906,117.574616895206,0,104
16874.228,325,63.6923076923077,51.9207015384615,-15811.611,1.21072412455044,112.817149365641,0,368
16929.475,203,63.0541871921182,83.3964285714286,-22655.761,1.26786703193492,85.0458274585173,0,380
16992.123,202,60.8910891089109,84.1194207920792,-9074.381,1.390918143709,220.520123678294,0,38
17095,225,64.8888888888889,75.9777777777778,-5442.5,1.43125630676085,408.726838015541,0,207
17715.143,111,63.963963963964,159.595882882883,-17922.681,1.38261638031541,110.549342487897,0,127
17715.84,133,72.1804511278196,133.201804511278,-20805.898,1.32895542247971,92.4427958072253,0,315
17748.5,100,70,177.485,-15209,1.50460580558951,149.385573604915,0,427
17884.047,206,64.5631067961165,86.8157621359223,-19279.064,1.27501223896588,106.10725003588,0,387
18116.821,201,68.1592039800995,90.1334378109453,-9905.54,1.40028232809967,205.221132287662,0,43
18229.763,140,67.1428571428571,130.212592857143,-4616.258,2.00881041057181,642.418081819684,0,308
18232.077,278,66.5467625899281,65.5830107913669,-11432.866,1.27043885847041,170.078010550912,0,428
18356.028,141,65.2482269503546,130.184595744681,-10362.502,1.43080765727759,212.147052956474,0,4
18430.649,236,66.5254237288136,78.0959703389831,-13007.596,1.43552774084049,154.391629604487,0,65
18565.281,302,62.2516556291391,61.474440397351,-13892.956,1.22554109453868,142.722507671459,0,131
18766.798,192,65.625,97.7437395833333,-5822.591,1.62870477750087,460.353264282462,0,142
18813.176,282,64.5390070921986,66.713390070922,-16454.648,1.3130376629056,120.233898215828,0,286
18983.136,306,62.0915032679739,62.0363921568628,-13875.542,1.22686885269647,146.719358399753,0,91
18993.5,119,68.9075630252101,159.609243697479,-16154.75,1.44984842025484,130.921936929175,0,278
19041.014,282,64.8936170212766,67.5213262411348,-18230.275,1.25938462232157,123.882064569437,0,236
19068.125,216,65.7407407407407,88.2783564814815,-15709.375,1.31098947025065,128.049189960547,0,117
19083.26,108,68.5185185185185,176.696851851852,-10887.683,1.5626506318581,247.591776894084,0,121
19117.5,268,62.6865671641791,71.3339552238806,-7317.5,1.35037800687285,395.602690118986,0,403
19133.507,148,66.8918918918919,129.280452702703,-9213.221,1.39437663460847,271.847990235157,0,424
19614.389,295,62.3728813559322,66.4894542372881,-13730.004,1.2914616477572,167.644293113062,0,441
20263.718,177,63.8418079096045,114.484282485876,-8718.751,1.58008704976571,267.927811859805,0,311
20432.5,144,68.75,141.892361111111,-3943.5,2.03869860837517,656.782385085182,0,410
21156.852,183,67.7595628415301,115.611213114754,-21181.564,1.32818809539576,118.548601288181,0,344
21456.215,169,65.0887573964497,126.959852071006,-14314.786,1.35728846681522,178.070441524124,0,228
21497.19,103,67.9611650485437,208.710582524272,-8942.16,1.56178565823047,324.779929058792,0,25
21631.23,136,67.6470588235294,159.053161764706,-13826.875,1.53054285133423,192.160168785742,0,243
21879.375,278,65.8273381294964,78.7027877697842,-8419.875,1.37711275571212,284.947987041529,0,70
21920,156,64.7435897435897,140.51282051282,-11720,1.43675343953296,295.527318076106,0,254
22127.5,127,66.1417322834646,174.232283464567,-12886.25,1.68126539408867,191.404011461318,0,487
22149.422,287,62.0209059233449,77.1756864111498,-13236.97,1.30188398376173,182.122982842827,0,240
22189.5,223,65.9192825112108,99.5044843049327,-16127.5,1.32771982941643,146.308415066348,0,488
22358.125,214,66.3551401869159,104.477219626168,-14032.5,1.38451533847841,190.322409023196,0,408
22578.069,367,63.2152588555858,61.5206239782016,-11351.254,1.28471673892108,214.340196287098,0,496
22732.098,156,67.3076923076923,145.718576923077,-14476.076,1.39989484422332,190.127243020494,0,426
22783.101,135,68.1481481481482,168.763711111111,-14904.066,1.42457756694745,195.034646895801,0,459
22817.375,169,64.4970414201184,135.014053254438,-16352.875,1.39254094993968,181.15857168377,0,470
22925.049,197,65.4822335025381,116.370807106599,-13617.681,1.54713001268169,184.393446594504,0,37
23093.75,99,69.6969696969697,233.270202020202,-10377.5,1.8010666435416,311.236522911051,0,241
23198.5,347,62.536023054755,66.8544668587896,-13497.625,1.26415889273829,186.79281364803,0,406
23216.919,327,66.9724770642202,70.999752293578,-15446.431,1.31185470703387,174.80736074298,0,36
23445,163,66.2576687116564,143.834355828221,-15079.375,1.43111790463275,185.638640075221,0,257
23762.5,149,68.4563758389262,159.479865771812,-14135,1.45136811313408,226.633285646161,0,199
23808.125,213,67.6056338028169,111.775234741784,-17970.625,1.36057551232903,165.528179724504,0,107
23937.157,222,66.6666666666667,107.825031531532,-17249.689,1.40927392525692,143.231727453537,0,264
24153.5,276,65.9420289855072,87.5126811594203,-10566,1.43042091382137,243.04185952908,0,362
24186.715,182,67.5824175824176,132.894038461538,-7662.5,1.64115921106294,398.997257449222,0,186
24265,172,63.3720930232558,141.075581395349,-17565,1.39981545711438,169.271014998256,0,350
24287.795,117,67.5213675213675,207.587991452991,-13654.689,1.62952828809809,201.229667143868,0,28
24425.601,125,69.6,195.404808,-19972.001,1.47838689440574,133.131750206397,0,263
24577.5,180,68.8888888888889,136.541666666667,-11432.5,1.51075436408978,264.487489911219,0,332
24760.912,124,61.2903225806452,199.684774193548,-14310.316,1.56571300471462,185.71840561371,0,159
