Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EdgeFinder)
25262.236,1260,57.3809523809524,20.0493936507937,-7015.063,1.23684630919184,384.798074291138,0,53
23648.75,1712,55.5490654205607,13.8135221962617,-8157.125,1.2434802528622,296.549994513849,0,54
26291.25,1576,55.0761421319797,16.6822652284264,-8115,1.18801287208367,362.763021731632,0,55
10208.125,2316,52.2020725388601,4.40765328151986,-10327.875,1.09087762873542,100.842152056604,0,56
39326.114,2428,54.8599670510708,16.1969168039539,-10215.093,1.18705762570622,425.471410591704,0,57
11385.616,1270,52.1259842519685,8.96505196850394,-3802.5,1.19561819366913,488.204025224868,0,58
29079.5,3807,54.0845810349356,7.6384292093512,-8070,1.11995033607709,387.210386151798,0,59
1181.686,1594,52.8858218318695,0.741333751568381,-7193.159,1.01351109203252,18.1360599698788,0,60
39264.367,3105,55.5233494363929,12.6455288244767,-15007.432,1.1416568973002,282.024152258291,0,61
25432.956,2401,54.6438983756768,10.592651395252,-15315,1.11296334912832,174.586964132487,0,62
18942.274,1433,54.1521284019539,13.2186140963015,-8164.75,1.24175609228154,265.187757412291,0,63
16220,879,53.5836177474403,18.452787258248,-3357.5,1.28182963381261,546.127946127946,0,64
9841.75,2749,52.091669698072,3.58012004365224,-4836.875,1.07715865180608,210.868284321603,0,65
15678.75,4052,52.3938795656466,3.86938548864758,-9450.375,1.06897917096309,183.939229517092,0,66
16778.514,2511,53.2457188371167,6.68200477897252,-9416.656,1.12568881680294,190.57492847696,0,67
38411.248,4313,54.022722003246,8.90592348713193,-11575.986,1.12796540274404,357.426615702383,0,68
33545.79,3515,54.6230440967283,9.54361024182077,-9834.036,1.14506825057198,369.893668963272,0,69
12911.5,1595,56.0501567398119,8.09498432601881,-10604,1.0881838190222,127.944309567458,0,70
28134.23,2532,57.0300157977883,11.1114652448657,-13340.065,1.13263631025038,222.398352238831,0,71
23739.032,2551,54.8020384163073,9.30577499019992,-7376.813,1.13425200740101,358.266336758433,0,72
15757.48,2719,54.6892239794042,5.79532180948878,-9703.612,1.10780086201804,164.937407966746,0,73
18272.431,2653,53.4866189219751,6.88745985676593,-10032.505,1.11578345413247,183.873426981924,0,74
24402.134,1855,55.1482479784367,13.1547892183288,-8665.626,1.16390606824663,312.822765762645,0,75
27702.75,1954,54.8106448311157,14.1774564994882,-13795.25,1.15645326846156,214.040679144695,0,76
26765.246,4130,52.4213075060533,6.48068910411622,-5217.188,1.14538746364403,610.773567907173,0,77
28829,5407,53.8191233586092,5.33179212132421,-13113,1.09820730533721,227.843199241287,0,78
23243,2579,54.0131834044203,9.01240791004265,-18551,1.111583717793,128.834321822515,0,79
10790.849,1426,54.5582047685835,7.56721528751753,-8616.879,1.09354229517585,127.938867817062,0,80
6132.804,2341,52.8406663818881,2.61973686458778,-10936.564,1.04280778544172,61.6885230533143,0,81
34508.471,2470,56.1133603238866,13.9710408906883,-15926.08,1.16041028978266,221.476758992316,0,82
41069.106,5238,54.4291714394807,7.84060824742268,-8578.939,1.14814163794501,498.432470396508,0,83
6249.352,1374,55.7496360989811,4.54829112081514,-6665.537,1.06626054319855,97.9823729464097,0,84
36974.784,3882,54.8171045852653,9.52467387944359,-11317.5,1.12097084533903,344.914029850746,0,85
25922.939,3309,54.8201873677848,7.83407041402236,-12859.262,1.09107831344856,219.380687108394,0,86
30642.983,1593,56.7482736974262,19.2360219711237,-9331.751,1.2310138849426,346.277701920761,0,87
36758.896,3038,55.8591178406847,12.099702435813,-10136.516,1.15416665836605,393.526740334887,0,88
26921.189,1510,57.3509933774834,17.828601986755,-10639.824,1.22588284975884,261.248411423621,0,89
10940.332,1561,54.1960281870596,7.00854067905189,-7518.93,1.09737195895863,159.388746680109,0,90
